Recipe,Question,label
"Preheat oven to 425°F. Toss vegetables with oil on a rimmed baking sheet to coat; season with salt and pepper. Roast until deep golden brown and tender, 20–25 minutes. Let cool slightly, then toss with nutritional yeast.
Veggies can be made 5 days ahead. Cover and chill.",Can you use canned tomatoes in the oven?,0
"Blend anchovies, cashews, lemon juice, mustard, Worcestershire sauce, and garlic powder in a blender on low speed until cashews are broken up. Increase speed to high and blend until nuts are very finely ground. With motor running, gradually add oil and 2 Tbsp. water; blend, adding more water if too thick, until smooth. Season with salt.
Dressing can be made 5 days ahead. Cover and chill.",Is sour cream the same as dressing?,0
"Combine dashi, soy sauce, and mirin in a small bowl.
Cook spinach in a large pot of boiling salted water just until wilted and bright green, a matter of seconds. Drain and transfer to a large bowl of lightly salted ice water; let cool. Drain and squeeze out excess liquid from greens. Pack into a cylinder shape. Cut in half crosswise or into bite-size lengths.
To serve, divide greens among bowls and top with broth. Scatter bonito flakes over top.",Is dashi the same as mirin?,0
"Rinse lentils in cold water; drain. Repeat 2 more times; transfer to a 1-qt. glass jar and add cold water to cover. Secure a layer of cheesecloth or a paper towel over top with a rubber band. Let sit 12 hours.
Drain lentils, re-cover, and let sit at room temperature, rinsing and draining 1 or 2 times daily, until sprouted, 1–2 days.
Lentils can be made 5 days ahead. Cover and chill.",Is it possible to make lentils ahead of time?,0
"Preheat oven to 400°F. Toss puffed rice, coconut flakes, coconut oil, brown rice syrup, sesame seeds, poppy seeds, and paprika on a rimmed baking sheet until rice and coconut are evenly coated. Season with salt and roast until coconut is golden brown, about 4 minutes. Let cool.
Crunchies can be made 5 days ahead. Cover and chill.",Is coconut oil and rice the same thing?,0
"Toast fennel seeds in a dry small skillet over medium-low, tossing, until fragrant, about 2 minutes; transfer to a small bowl.
Toss cabbage and 2 Tbsp. salt in a large bowl. Massage vigorously until cabbage begins to release water and soften, about 2 minutes. Rinse in cold water until no longer too salty; squeeze out excess liquid and pat dry. Toss in a large bowl with vinegar, oil, sugar, and fennel seeds. Season with pepper.
Cabbage can be made 5 days ahead. Cover and chill.",Does fennel oil make cabbage?,0
"Preheat oven to 400°F. Toss lemon slices and 2 Tbsp. oil on a rimmed baking sheet; roast until caramelized and lightly charred in a few spots, 10–12 minutes; let cool.
Combine lemon slices, feta, chiles, bay leaves, lemon juice, and remaining 1/2 cup oil in a small dish; season with pepper. Cover; chill 12 hours.
Feta can be made 5 days ahead. Cover and chill.",Is feta the same as feta on a grill?,0
"Whisk egg yolk, garlic, and salt in a medium bowl to combine. Mix in 1 tsp. water. Whisking constantly, add oil, drop by drop at first, then 1/8-teaspoonful at a time as mixture emulsifies and thickens. (Do not add oil too quickly or aioli will break and oil will separate.) Whisk until oil is incorporated and aioli is stiff enough to hold its shape when spooned.
Aioli can be made 1 day ahead. Cover and chill.",Do you need to put oil in aioli?,0
"Fill 2 small freezer-safe shallow containers with 1 1/2"" hot water and freeze until solid to make giant ice cubes, about 4 hours. (The bottoms of clean half-gallon milk cartons work great.)
Combine both rums, grapefruit juice, orange juice, lemon juice, liqueur, simple syrup, and bitters in a punch bowl.
Unmold ice (dip containers in warm water if needed) and add to punch along with citrus slices. Serve punch in 6-ounce glasses filled with ice.
Punch can be mixed 3 hours ahead. Chill.",Is frozen punch a good way to chill?,0
"Combine vodka, applejack, lemon juice, cranberry sauce, and simple syrup in cocktail shaker. Fill with ice and shake vigorously until shaker is frosty. Strain into a coupe glass and top with sparkling wine.
Vodka, applejack, lemon juice, and cranberry sauce can be combined up to 4 hours ahead; refrigerate in a sealed container.",Can you drink vodka with applejack and lemon juice?,0
"Arrange tart shells on a serving platter. Spoon crème fraîche into a small resealable plastic bag and snip a 1/4"" opening in the corner. Pipe about 1/2 tablespoon crème fraîche onto one side of tart shells and spoon 1/2 teaspoon caviar onto the other side. Garnish with chives and serve immediately.",Do you have to eat the tart shells?,0
"Whisk tomato juice, lemon juice, okra brine, olive brine, horseradish, soy sauce, celery seeds, Worcestershire sauce, Tabasco Chipotle sauce, pepper, and crab boil in a large bowl or pitcher. Chill at least 2 hours or up to overnight.
Add vodka to tomato juice mixture; stir well. Serve cocktail in glasses over ice and garnish with green beans, okra, and celery.",Is okra brine the same as crab in a cocktail?,0
"1. Place all the ingredients except the garnish into the Vitamix container in the order listed and secure the lid. Select Variable 1. Turn the machine on and slowly increase the speed to Variable 10, then to High. Blend for 35 to 40 seconds, using the tamper to press the ingredients into the blades.
2. Serve immediately, garnished with fresh berries, or shaved chocolate for more decadence.",Do you have to blend the berries in a vitamix?,0
"Toast mustard seeds in a small saucepan over medium heat until they begin to pop, about 2 minutes. Add honey, 3/4 cup vinegar, and 1 Tbsp. salt. Bring to a simmer, swirling pan occasionally, and cook until liquid is almost completely evaporated, about 5 minutes. Let cool.
Toss apples in a small bowl with parsley, chives, oil, 2 Tbsp. seasoned mustard seeds, and remaining 2 Tbsp. vinegar; season with salt and pepper. Serve apple salad with extra mustard seeds alongside.",Is the vinegar in apple salad the same as the mustard?,0
"Gently lower eggs into a medium pot of boiling water and cook 8 minutes. Transfer eggs to a bowl of ice water and let cool.
Meanwhile, combine shallot and lemon juice in a small bowl; let sit 10 minutes.
Drain shallots and toss in a small bowl with parsley; season with salt.
Carefully peel eggs (they'll be a little wobbly in the center) and slice crosswise 1/2"" thick. Arrange on a platter and top with parsley and shallot mixture.",Is the egg whites in the okra salad?,0
"Place onion in a small heatproof bowl. Bring vinegar and sugar to a boil in a small saucepan, stirring to dissolve sugar. Pour over onion and let cool.
Drain onion and place in a medium bowl; add preserved lemon, cilantro, mint, parsley, and dill and toss to combine. Drizzle lightly with oil, season with salt, and toss again to coat.",Is the onion in a jar too small?,0
"Muddle 3 mint sprigs, one 1 1/2"" piece turmeric, peeled, thinly sliced, one 1"" piece ginger, peeled, thinly sliced, 1 tsp. fennel seeds or aniseed, and a pinch of cayenne in a 4-cup measuring glass until turmeric and ginger are broken up into bits.
Add 3 Tbsp. apple cider vinegar, 2 Tbsp. honey, 1 Tbsp. digestive or aromatic bitters, and 3 cups cold water; stir to dissolve honey. Chill until very cold, at least 1 hour and up to 1 day. Strain.",Do you need to peel ginger in honey to drink?,0
"Place celery root and carrots in a large pot; add 6 cups water. Bring to a simmer over medium heat; cook until tender, 30–35 minutes. Let cool slightly. Purée in a blender with yogurt, honey, coriander, and ginger until smooth; season with salt and pepper.
Serve soup topped with celery leaves and apple.",Is celery root and carrots the same thing?,0
"Bring cranberries, cherries, brown sugar, cider, and pepper to a boil over high heat in a medium saucepan. Cook 2 minutes, stirring occasionally, then stir in bourbon. Reduce heat, bring to a simmer, and cook, stirring often and pushing fruit against the side of the pan with the back of a wooden spoon to break apart slightly, until thick and syrupy, about 25 minutes more. Let cool completely.
Sauce can be made 5 days ahead; cover and chill. Bring to room temperature before serving.",Is cranberry sauce the same as bourbon sauce?,0
"Cook potatoes in a large pot of boiling salted water until tender, 20–25 minutes. Drain and return potatoes to still-hot pot. Add garlic, cottage cheese, 1 1/2 cups sour cream, and all but 1/4 cup scallions. Season generously with salt and pepper and mash with a potato masher until ingredients are incorporated but mixture is still coarse.
Dollop remaining sour cream over potatoes; top with remaining scallions and several generous pinches of paprika.",Do you add cottage cheese to the potato mixture?,0
"Cook celery root, sweet potatoes, thyme, bay leaf, chicken broth, oil, and cayenne pepper in a large nonstick skillet over medium-high heat, tossing occasionally, until vegetables are just beginning to soften and liquid is evaporated, 15–20 minutes. Add onion and garlic; season with salt and black pepper and cook, tossing often and scraping up any browned bits, until vegetables are tender, 30–35 minutes. Remove thyme and bay leaf and toss in bacon. Serve topped with chives.",Do you put sweet potatoes in a large skillet?,0
"1. In a large pot, put 1/4 cup of the oil over high heat and heat until it shimmers. Add the leeks and sauté for 2 minutes.
2. Add the carrots, celery, turnip, and salt and cook for another 2 minutes. Add the chicken stock and bring the soup to a boil. Lower the heat, cover the pot, and simmer for 20 minutes.
3. Add the cannellini beans and simmer for another 2 minutes.
4. Ladle the soup into bowls. Sprinkle each portion with cheese and drizzle with a tablespoon of olive oil.",Do the carrots in the kale soup cook until soft?,0
"Blend orange, dates, almonds, and 3 Tbsp. water in a blender on low speed until almonds are finely ground. Increase speed to high and blend until mixture is no longer grainy, about 1 minute. Add banana, kale, almond milk, and 1/2 cup ice; blend until drink is smooth and thick.",Is almond milk the same as milk in smoothies?,0
