Recipe,Question,label
"Bring wine, brandy, apple cider, star anise, cloves, and 2 cinnamon sticks to a boil in a medium saucepan. Reduce heat to low and simmer until flavors are infused, about 15 minutes.
Divide among mugs, garnish with 6 cinnamon sticks, if using, and serve.
Mulled wine can be made 2 hours ahead; cover and store at room temperature, or chill up to 3 days. Rewarm over medium-low heat before serving.",Is apple cider the same as apple wine?,1
"Bring beans, onion, fennel, carrot, garlic, thyme sprigs, chiles de árbol, 1/3 cup oil, and 8 cups water to a simmer in a large pot over medium. Reduce heat to bring liquid to a gentle simmer and cook until beans are creamy all the way through, 50–65 minutes. Season generously with salt. Serve beans topped with pepper and a drizzle of oil.
Beans can be cooked 3 days ahead. Let cool in cooking liquid; cover and chill.",Do kale and pepperoni beans have to be cooked?,1
"Thoroughly rinse the kombu with water, making sure all pickling salt has been washed off. Dab dry and cut into pieces.
Puree the kombu, nuts, garlic, basil, arugula, olive oil, and lemon juice in a food processor until the mixture forms a smooth paste.
Put the pesto in a glass jar, cover with a layer of olive oil, and store in the fridge for up to two weeks. Always serve with a clean spoon to maintain freshness.",Does the kombu pesto have to be cooked?,1
"Using an electric mixer on medium-low speed or a whisk, beat cream, powdered sugar, ginger, nutmeg, salt, and 1/4 tsp. cinnamon in a large bowl until medium peaks form. Transfer whipped cream to a serving bowl and top with more cinnamon.
Cream can be made 2 hours ahead; cover and chill.",Is it possible to make whipped cream in advance?,1
"Place cranberries in a small bowl and cover with very hot water; set aside.
Melt butter in a large heavy pot over high heat. Scrape in vanilla seeds; discard pod. Add brown sugar and salt and cook, stirring, until combined. Add apples and cook, stirring often, until apples are soft and liquid is almost completely evaporated, 15–20 minutes.
Transfer apple mixture to a large serving bowl. Drain cranberries, add to apple mixture, and toss to combine.",Do you want to cook cranberries in a saucepan?,1
"Preheat oven to 375°F. Whisk flour, brown sugar, baking powder, cinnamon, and salt in a large bowl. Add butter and work into dry mixture with your fingertips until pea-sized lumps form. Add oats and mix with your fingertips until clumps form; it should look like crumb topping. Chill 15 minutes.
Transfer mixture to a parchment-lined sheet tray and bake 8 minutes. Using a metal spatula, stir and toss crumble. Rotate tray and continue to bake until crumble is dark golden brown, about 8 minutes more. Let cool.",Is the crumble topping part of the crust?,1
"Cook garlic and oil in a small saucepan over medium until garlic is tender, 10–15 minutes. Let cool.
Meanwhile, toast caraway seeds, coriander seeds, cumin seeds, and peppercorns in a dry small skillet, tossing often, until fragrant, about 2 minutes. Let cool; finely grind in spice mill.
Blend spices, garlic and oil, roasted red peppers, chile, vinegar, and sugar in a blender until smooth; season with salt.
Harissa can be made 1 day ahead. Cover and chill.",Is harrissa the same as roasted red peppers?,1
"Whisk lime zest, lime juice, mustard, and honey in a large bowl. Whisking constantly, gradually add oil; whisk until emulsified. Season with salt and pepper.
Add cauliflower and 1 Tbsp. nutritional yeast to dressing; toss to combine. Add lettuce, frisée, and half of Parmesan and toss again; season with salt and pepper.
Transfer salad to a platter and top with remaining Parmesan and remaining 1 tsp. nutritional yeast.",Is there a dressing in lime and parmesan salad?,1
"Preheat oven to 425°F. Spread kosher salt in a 13x9"" baking dish. Scrub potatoes, pat dry, and poke a few holes into each; arrange over salt. Roast until flesh is very tender and skins are crisp, 30–40 minutes.
Meanwhile, strip leaves from rosemary sprigs and cook with garlic and oil in a small saucepan over medium-low heat, swirling pan occasionally, until garlic is golden, about 3 minutes. Transfer to a large bowl and add potatoes; toss to coat. Serve potatoes generously sprinkled with sea salt.",Is it possible to roast the potatoes in a large skillet?,1
"Divide half of cheese among 4 slices of bread. Top with pickles, salami, and remaining cheese. Close sandwiches and spread half of butter evenly over top of bread slices.
Heat a large skillet, preferably cast iron, over medium-low heat. Place sandwiches, buttered side down, in skillet. Spread remaining butter over top of bread. Cook, pressing down with a spatula to encourage melting and turning once, until cheese is melted and bread is golden brown and crisp, 5–7 minutes.",Do you put cheese on sandwiches in a cast iron skillet?,1
"Stir the chile sauce and the salt together thoroughly. Spread it out into a thin layer on a dry baking sheet and set in the sun for 1 to 2 days, until dry. Alternatively, you can dry it in a dehydrator, or in an oven set at 100°F overnight, until dry. When completely dry, break up any clumps with your fingers or a spoon, and transfer it to a container with a tight-fitting lid.
You can use any chile or hot sauce you like for this recipe. My favorite is Green Tabasco!",Do you need hot sauce to make green tabasco?,1
"Cook brown sugar, cream, butter, Scotch, corn syrup, vanilla, and 1/4 cup water in a large saucepan over low heat, stirring, until sugar is dissolved. Increase heat to medium and bring to a boil (without stirring). Cook, swirling often, until sauce is thick enough to coat spoon, 8–10 minutes. Remove from heat and stir in sea salt.
Sauce can be made 1 week ahead. Cover and chill. Reheat gently before using.",Can you make sea salt in scotch sauce?,1
"Preheat oven to 400°F. Using a sharp knife, make an incision on thinner long side of chicken breast, cutting parallel through the breast but not all the way through. Season inside of chicken with pepper and stuff each with 1 oz. ham and 1 oz. cheese.
Transfer chicken to a rimmed baking sheet and rub all over with oil; season lightly with salt and pepper. Roast chicken until an instant-read thermometer inserted into thickest part of breast registers 165°F, 12–15 minutes. Let cool slightly before slicing.",Does the chicken need to be breast deep?,1
"Blend coconut milk, condensed milk, cocoa powder, and salt in a blender until smooth. Pour into ice-pop molds, leaving a little space at the top of each (you might have some left over depending on the size of your molds). Freeze 1 hour, then insert sticks and freeze until firm, at least 4 hours. Dip molds briefly in cold water to release pops.",Do you freeze the ice pops in the freezer?,1
"To make the green dressing, place all the ingredients in a jug and, using a hand-held stick blender, blend until smooth. Place the vegetables in a large bowl and toss to combine. Divide between serving plates and top with the ricotta salata. Drizzle with the dressing and top with the chervil and hazelnuts to serve.",Do you have to add the hazelnuts to the green dressing?,1
"Combine the flour, sugar, baking powder, and salt. Add the egg, oil, and milk. Drop in the huckleberries, mix, and pour the batter into the cups of a greased muffin tin. Top with a crumble of cinnamon, butter, and brown sugar (to taste), and bake at 400ºF for about 20 minutes.",Is it possible to make this huckleberry muffin?,1
"In a high-speed blender, combine the almond milk, sweet potato, orange, date, vanilla, salt, and cinnamon and blend until smooth. Adjust the sweetness to your desired taste by adding honey or more Medjool dates. Blend in about 1/2 cup ice to chill before serving.",Do you have to beat the dates in a blender?,1
"Combine espresso, sweetened condensed milk, and simple syrup in a cocktail shaker. Fill shaker with ice, cover, and shake vigorously until outside of shaker is very cold and mixture inside is very, very frothy, about 30 seconds.
Using a cocktail strainer or slotted spoon to hold back ice while allowing foam and some small ice chips to pass through, pour into an ice-filled glass.",Can you shake ice in a cocktail shaker?,1
"Heat oil in a small skillet over medium. Fry rosemary until crisp, about 20 seconds. Transfer to a paper towel to drain; set rosemary oil aside.
Mix yogurt and honey in a small bowl; season with kosher salt.
Toss watermelon and grapefruit juice in a large bowl; season with flaky sea salt.
Spread yogurt on a large platter. Top with watermelon and crumble fried rosemary over. Drizzle 1 Tbsp. reserved rosemary oil over (save remaining oil for another use) and sprinkle with red pepper flakes and poppy seeds.",Do you eat the watermelon on a platter?,1
"Remove rind of cantaloupe in a very thin layer with a knife; remove seeds. Cut in half and very thinly slice each piece crosswise on a mandoline or by hand to make ribbons.
Arrange cantaloupe on a platter and drizzle with oil. Top with tarragon, Aleppo-style pepper, and sea salt.",Can you eat the rind off of a cantaloupe?,1
"Toss peaches, lemon zest, amaretto, honey, salt, red pepper flakes, and 1 cup hot water in slow cooker. Cover and cook on high until peaches are tender when pierced with a fork, about 1 hour. Keep warm until ready to serve.
Serve peaches and sauce over ice cream and top with basil.",Is it good to make a slow cooker with peaches?,1
"In a large skillet, brown ham steaks on both sides in clarified butter. Add Cognac, ignite it, and shake the pan until the flames go out. Stir in cream and curry powder and simmer the sauce over moderate heat for 5 minutes.
Transfer ham to a heated serving platter and reduce the sauce until it is slightly thickened. Pour the sauce over the ham and sprinkle it with minced parsley.",Does the curry powder in the ham sauce work?,1
"Heat milk, cocoa powder, sugar, and vanilla in a small saucepan over medium, stirring occasionally, until mixture comes to a rapid simmer, about 3 minutes. Remove from heat and whisk in chocolate until melted and smooth. Let cool slightly, about 5 minutes.
Transfer mixture to a cocktail shaker. Fill shaker with ice, cover, and shake vigorously until outside of shaker is very cold, about 20 seconds. Strain into a tall, thin glass filled with ice. Top with sparkling water, stir once, and serve.",Do you put chocolate in a cocktail shaker?,1
